id,label,references,numberofsubjects,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n1654,"Africa, Sub-saharan--emigration And Immigration.",4,4,2,4.0,7.0,0.2801311144730207,0.3004607603617495,0.0,2,2.8223005791967227E-4,0,1.0,1,0.0168576003923305
n1657,Human Smuggling--china.,4,4,2,4.0,7.0,0.30733056708160444,0.3365522266512342,0.0,0,2.768021330843047E-4,0,1.0,1,0.04216622413548236
n1658,Smugglers--china.,3,3,2,5.0,7.0,0.3068213200773267,0.3356521366422333,0.0,0,3.272154649044413E-4,0,1.0,1,0.03974365828794182
n1660,Bands (music)--new York (state)--new York--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256247E-4,0,1.0,6,0.013180332794826185
n1661,Musicians--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256248E-4,0,1.0,6,0.013180332794826185
n1662,Drummers (musicians)--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256247E-4,0,1.0,6,0.013180332794826185
n1663,Jealousy--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256248E-4,0,1.0,6,0.01318033279482619
n1667,Terrorists--united States--identification.,3,3,2,6.0,7.0,0.28248156623442666,0.30845013072735705,0.0,22,2.4867522438898093E-4,0,1.0,1,0.03363036228618463
n1671,Illegal Aliens--france--drama.,5,5,2,4.0,9.0,0.19552974304822246,0.20751932336090462,2218.0000000000005,5,4.888929474245497E-4,0,0.0,0,0.002030681109177747
n1674,Mexican Americans--politics And Government.,3,3,4,9.0,6.0,0.31103023516237405,0.3411941194119388,13.96811594202897,0,4.50715953608892E-4,0,0.6666666666666666,4,0.07292000413080783
n1675,Mexican Americans--attitudes.,2,2,2,4.0,7.0,0.3068213200773267,0.3356521366422333,0.0,0,2.839260285086735E-4,0,1.0,1,0.04082904665895362
n1677,Illegal Aliens--services For--research.,2,2,1,2.0,1.0,1.0,1.0,0.0,36,6.915629492141309E-4,32,0.0,0,4.243364407010856E-4
n1679,Social Workers--attitudes.,3,3,1,2.0,1.0,1.0,1.0,0.0,36,6.915629492141309E-4,32,0.0,0,4.243364407010856E-4
n1681,"Children Of Immigrants--legal Status, Laws, Etc.--united States.",8,8,9,22.0,7.0,0.3178826895565093,0.35437400882945197,848.8596916094486,68,7.842289230549616E-4,0,0.6944444444444444,25,0.10258044514747279
n1683,Illegal Aliens--arizona.,21,21,15,52.0,6.0,0.32249637155297534,0.3616411641164093,4529.1454669306795,37,0.0016039583028187097,0,0.3333333333333333,35,0.1419642972048573
n1685,Unaccompanied Immigrant Children--united States.,3,3,3,7.0,7.0,0.3069908814589666,0.3362521966482339,0.0,0,3.8233698853787693E-4,0,1.0,3,0.043058000856839196
n1686,Immigrant Children--united States--social Conditions.,5,5,3,7.0,7.0,0.3120786516853933,0.3433029017187408,0.0,59,3.2732627649521346E-4,0,1.0,3,0.05898690810330002
n1692,China--emigration And Immigration.,20,20,14,45.0,6.0,0.32343522561863175,0.36197119711970976,3205.8449233758342,0,0.0014601708687824748,0,0.27472527472527475,25,0.10427808629526865
n1706,Detective And Mystery Stories.,13,13,7,20.0,8.0,0.2393880629174747,0.2686115040075419,1110.690476190477,6,8.38980155750532E-4,0,0.5238095238095238,11,0.019487250625900863
n1711,Gangs--juvenile Fiction.,4,4,3,6.0,9.0,0.1943666899930021,0.2126287628762853,1110.0,6,5.293236707504667E-4,0,0.3333333333333333,1,0.004827444917291868
n1712,Plot-your-own Stories--specimens.,2,2,1,2.0,10.0,0.16276003515968357,0.17251975197519612,0.0,6,2.5370950669053737E-4,0,0.0,0,6.612006187399423E-4
n1714,"Korea--history--chosŏn Dynasty, 1392-1910.",2,2,4,8.0,1.0,1.0,1.0,0.0,38,6.915629492141306E-4,33,1.0,6,0.0023624111186899086
n1715,Illegal Aliens--japan--history.,3,3,4,11.0,1.0,1.0,1.0,0.0,38,6.915629492141306E-4,33,1.0,6,0.0023624111186899086
n1716,Japan--foreign Relations--korea.,3,3,4,11.0,1.0,1.0,1.0,0.0,38,6.915629492141306E-4,33,1.0,6,0.0023624111186899086
n1717,Illegal Aliens--korea--history.,3,3,4,11.0,1.0,1.0,1.0,0.0,38,6.915629492141306E-4,33,1.0,6,0.0023624111186899086
n1718,Korea--foreign Relations--japan.,3,3,4,11.0,1.0,1.0,1.0,0.0,38,6.915629492141306E-4,33,1.0,6,0.0023624111186899086
n1725,Illegal Aliens--medical Care--government Policy--united States.,2,2,1,2.0,8.0,0.24332019272886551,0.25941129827268317,0.0,0,1.7963037028512771E-4,0,0.0,0,0.005495635654351403
n1734,Alien Detention Centers--france.,8,8,3,9.0,10.0,0.16367118444313494,0.1727176289057459,0.9999999999999999,42,5.17635322942007E-4,0,0.6666666666666666,2,0.002873604514655318
n1740,Exterritoriality.,3,3,1,3.0,1.0,1.0,1.0,0.0,39,6.915629492141309E-4,34,0.0,0,4.243364407010856E-4
n1742,Aliens--china.,4,4,1,3.0,1.0,1.0,1.0,0.0,39,6.915629492141309E-4,34,0.0,0,4.243364407010856E-4
n1746,"Foreign Workers--legal Status, Laws, Etc.",5,5,1,2.0,7.0,0.2780976220275344,0.297895503836097,0.0,2,1.9113154037459455E-4,0,0.0,0,0.014339004309585745
n1749,Deportation--europe.,3,3,3,6.0,6.0,0.31688533941814034,0.34579957995799354,0.0,0,3.6828925334825963E-4,0,1.0,3,0.05375007893514655
n1751,"Asylum, Right Of--europe.",4,4,1,4.0,7.0,0.2579521708846065,0.2704427585615699,0.0,51,2.1324596368483374E-4,0,0.0,0,0.003900824165936537
n1756,Illegal Aliens--europe--fiction.,6,6,2,4.0,1.0,1.0,1.0,1.0,40,0.0010090589089229872,29,0.0,0,8.534290079273976E-4
n1759,Illegal Aliens--united States--attitudes.,3,3,2,5.0,7.0,0.2536529680365297,0.2667138142385662,0.0,59,3.230273664707969E-4,0,1.0,1,0.005990173419358873
n1760,Mexicans--united States--attitudes.,3,3,2,5.0,7.0,0.2536529680365297,0.2667138142385662,0.0,59,3.230273664707969E-4,0,1.0,1,0.005990173419358873
n1762,Illegal Aliens--united States,2,2,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n1765,Immigrants--political Activity--france.,4,4,2,6.0,11.0,0.14073980238155562,0.14657397557937543,0.0,42,4.941999490529311E-4,0,1.0,1,0.0010857786942771012
n1766,Illegal Aliens--political Activity--france.,4,4,2,6.0,11.0,0.14073980238155562,0.14657397557937543,0.0,42,4.941999490529311E-4,0,1.0,1,0.0010857786942771012
n1769,Illegal Aliens--czech Republic.,3,3,1,2.0,1.0,1.0,1.0,0.0,41,6.915629492141309E-4,35,0.0,0,4.243364407010856E-4
n1770,Emigration And Immigration Law--czech Republic.,2,2,1,2.0,1.0,1.0,1.0,0.0,41,6.915629492141309E-4,35,0.0,0,4.243364407010856E-4
n1775,Mediterranean Region--emigration And Immigration.,6,6,2,10.0,8.0,0.23169968717413972,0.24450516480219306,0.0,15,2.9347911895471416E-4,0,1.0,1,0.0043644219790051324
n1783,Illegal Aliens--mexican-american Border Region,2,2,1,2.0,8.0,0.2578922934076137,0.27624619604817563,0.0,22,1.7915206682521503E-4,0,0.0,0,0.00965652893065698
n1785,Border Crossing--mexican-american Border Region.,7,7,8,21.0,7.0,0.3112044817927171,0.3392782135356363,130.3447967426497,29,6.748787062651044E-4,0,0.8214285714285714,23,0.07596133187948716
n1786,Texas--emigration And Immigration--social Aspects.,5,5,12,46.0,7.0,0.2799899193548387,0.30416827397025326,35.55593856577434,29,9.394873732658156E-4,0,0.8181818181818182,54,0.05877460797388823
n1798,Immigrants--mexican-american Border Region.,5,5,6,13.0,7.0,0.2758192651439921,0.2979062191933471,0.0,29,5.228337144088242E-4,0,1.0,15,0.04157969303936518
n1800,Foreign Workers--france.,7,7,2,9.0,11.0,0.14104354449663578,0.14867418560037748,0.0,42,3.772339844770503E-4,0,1.0,1,0.0021719712433851766
n1804,Illegal Aliens--spain.,19,19,8,25.0,8.0,0.21965203637801503,0.23311474004543062,7450.647198111389,51,0.0015394059455547415,0,0.10714285714285714,3,0.005309699135449635
n1805,Spain--emigration And Immigration.,9,9,8,21.0,8.0,0.21418931945247735,0.22700270027002395,1503.5371925210256,51,0.0012456616164124663,0,0.42857142857142855,12,0.005943112989751395
n1806,Illegal Aliens--spain--social Conditions.,3,3,2,4.0,9.0,0.18032786885245902,0.18807309302358546,0.0,51,3.996487363821681E-4,0,1.0,1,0.0016684983454874468
n1809,Aliens--france--social Conditions.,2,2,2,4.0,10.0,0.1636470761525998,0.17211756889974533,0.0,42,3.875965234245946E-4,0,1.0,1,0.0019731436728144458
n1810,France--emigration And Immigration--social Aspects.,7,7,6,14.0,10.0,0.16393684521174562,0.17511786892974826,11.3,42,9.906888249347143E-4,0,0.5333333333333333,8,0.005098936051628439
n1813,Illegal Aliens In Literature.,4,4,1,3.0,1.0,1.0,1.0,0.0,43,6.915629492141309E-4,36,0.0,0,4.243364407010856E-4
n1831,Legal Assistance To Immigrants--united States.,6,6,7,20.0,7.0,0.3220289855072464,0.36037460888945794,71.89539371895212,0,6.369774208723451E-4,0,0.9047619047619048,19,0.13303613731879985
n1834,Intergovernmental Cooperation--united States.,5,5,6,15.0,7.0,0.2958721704394141,0.3309073764519289,15.87314887984392,22,5.63568016090445E-4,0,0.6666666666666666,10,0.09723140399693497
n1836,Law Enforcement--united States.,11,11,6,23.0,7.0,0.3192528735632184,0.3557991513437031,46.05320502439766,0,5.62500771581414E-4,0,0.6666666666666666,10,0.10496743236621753
n1844,Illegal Aliens--france--paris--drama.,2,2,4,8.0,1.0,1.0,1.0,0.0,44,6.915629492141306E-4,37,1.0,6,0.0023624111186899086
n1845,Loneliness--drama.,2,2,4,8.0,1.0,1.0,1.0,0.0,44,6.915629492141306E-4,37,1.0,6,0.0023624111186899086
n1846,Actresses--france--paris--drama.,2,2,4,8.0,1.0,1.0,1.0,0.0,44,6.915629492141306E-4,37,1.0,6,0.0023624111186899086
n1847,"Teachers, Black--france--paris--drama.",2,2,4,8.0,1.0,1.0,1.0,0.0,44,6.915629492141306E-4,37,1.0,6,0.0023624111186899086
n1848,Photojournalists--drama.,2,2,4,8.0,1.0,1.0,1.0,0.0,44,6.915629492141306E-4,37,1.0,6,0.0023624111186899086
n1857,College Costs--united States.,2,2,1,2.0,8.0,0.22724483534465126,0.2368254682611102,0.0,29,2.1636773416086076E-4,0,0.0,0,0.0017457328612872547
n1859,Illegal Aliens--venezuela.,6,6,1,3.0,1.0,1.0,1.0,0.0,53,6.915629492141309E-4,38,0.0,0,4.243364407010856E-4
n1864,U.s. Immigration And Customs Enforcement--evaluation.,3,3,2,5.0,7.0,0.308012198502911,0.3375273241609852,0.0,0,2.5877773204554524E-4,0,1.0,1,0.049849254769210025
n1865,Searches And Seizures--united States.,2,2,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n1867,Human Smuggling--united States--prevention.,7,7,8,19.0,7.0,0.2825534079348932,0.3104003257468589,6.0,22,8.174692807725558E-4,0,0.5714285714285714,16,0.038878194871084085
n1869,Prostitution--united States--prevention.,2,2,5,10.0,7.0,0.2823379923761118,0.3090501907333576,0.0,22,5.44342519702191E-4,0,1.0,10,0.03291422850477078
n1870,Human Trafficking--united States--prevention.,2,2,5,10.0,7.0,0.2823379923761118,0.3090501907333576,0.0,22,5.44342519702191E-4,0,1.0,10,0.032914228504770764
n1871,Forced Labor--united States--prevention.,2,2,5,10.0,7.0,0.2823379923761118,0.3090501907333576,0.0,22,5.44342519702191E-4,0,1.0,10,0.03291422850477077
n1872,Victims Of Crimes--protection--united States.,2,2,5,10.0,7.0,0.2823379923761118,0.3090501907333576,0.0,22,5.443425197021909E-4,0,1.0,10,0.03291422850477077
n1886,Deportation--france.,8,8,2,6.0,11.0,0.14104354449663578,0.14867418560037748,0.0,42,3.772339844770503E-4,0,1.0,1,0.0021719712433851766
n1887,Illegal Aliens--government Policy--france.,7,7,3,9.0,11.0,0.14106145251396648,0.14912423060487792,0.0,42,5.200149367984924E-4,0,1.0,3,0.0028085770441790337
n1910,"Foreign Workers, Guatemalan--nebraska.",2,2,9,18.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.016174371245432737
n1911,Oaxaca (mexico : State)--emigration And Immigration.,3,3,9,18.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.016174371245432737
n1912,California--emigration And Immigration.,7,7,11,24.0,7.0,0.25400091449474166,0.278187818781877,1270.8645978245672,45,0.0010105606612319366,0,0.6727272727272727,37,0.02334897852287134
n1913,Immigrants--california--social Conditions.,4,4,9,22.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.016174371245432737
n1914,Illegal Aliens--nebraska--social Conditions.,2,2,9,18.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.01617437124543274
n1915,Nebraska--emigration And Immigration.,2,2,9,18.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.016174371245432737
n1916,Immigrants--nebraska--social Conditions.,2,2,9,18.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.01617437124543274
n1917,Illegal Aliens--california--social Conditions.,4,4,9,22.0,7.0,0.2454163905456152,0.26579229351506445,0.0,45,7.719450547516368E-4,0,1.0,36,0.016174371245432737
n1919,Transnationalism.,7,7,4,9.0,7.0,0.31094318499860063,0.3422527967082399,0.0,29,4.191286153931057E-4,0,1.0,6,0.05476512581101331
n1937,"Foreign Workers--legal Status, Laws, Etc.--california.",2,2,1,2.0,7.0,0.2809102402022756,0.304549740688353,0.0,0,1.8034985745529405E-4,0,0.0,0,0.024288268126136037
n1939,Foreign Workers--economic Aspects--united States.,10,10,10,33.0,7.0,0.3230590287874382,0.36299987141571066,46.42364714844669,0,8.473983643590376E-4,0,0.7555555555555555,34,0.1603230399161624
n1942,United States--emigration And Immigration--religious Aspects.,3,3,2,4.0,7.0,0.28992693110647183,0.31953623933821784,0.0,22,2.5172916490895787E-4,0,1.0,1,0.05143445933474633
n1944,United States--emigration And Immigration--economic Aspects--statistics.,2,2,4,8.0,7.0,0.2433734939759036,0.2598859885988586,0.0,20,4.966362755050292E-4,0,1.0,6,0.009896287738053417
n1945,United States--emigration And Immigration--forecasting.,2,2,4,8.0,7.0,0.2433734939759036,0.2598859885988586,0.0,20,4.966362755050292E-4,0,1.0,6,0.009896287738053417
n1946,Immigrants--united States--statistics.,8,8,6,21.0,7.0,0.2750680861599406,0.3029895846727515,227.4747422304561,20,6.586002457270311E-4,0,0.6666666666666666,10,0.03702648849462413
n1953,Visas--government Policy--united States.,6,6,7,16.0,7.0,0.32026520611127124,0.35830440186875595,102.197749450969,22,6.243462957240052E-4,0,0.8571428571428571,18,0.12257036257703129
n1958,"Students, Foreign--legal Status, Laws, Etc.--united States.",3,3,3,8.0,7.0,0.2676463502770417,0.2839098195533831,0.0,29,3.889641690734412E-4,0,1.0,3,0.010802248064896144
n1965,Illegal Aliens--china.,4,4,1,2.0,1.0,1.0,1.0,0.0,62,6.915629492141309E-4,39,0.0,0,4.243364407010856E-4
n1975,Colombia--emigration And Immigration.,4,4,3,7.0,6.0,0.31094318499860063,0.3407440744074383,0.0,0,3.660392878491166E-4,0,1.0,3,0.06067640808472653
n2003,Identification Cards--mexico.,4,4,5,12.0,7.0,0.31286961419318504,0.3456281342419933,0.0,0,5.055300342439629E-4,0,1.0,10,0.07380144181371465
n2004,Mexico--emigration And Immigration--government Policy.,11,11,10,31.0,7.0,0.32063492063492066,0.35995456688525757,437.03708420036895,0,9.245430720836447E-4,0,0.4888888888888889,22,0.11809991791291641
n2008,Citizenship.,2,2,1,2.0,7.0,0.2780976220275344,0.297895503836097,0.0,2,1.9113154037459455E-4,0,0.0,0,0.014339004309585745
n2016,Emigration And Immigration Law--italy.,3,3,1,3.0,8.0,0.20820839580209896,0.21691097681196367,0.0,51,2.3410988257451112E-4,0,0.0,0,9.477685734102548E-4
n2018,Employee Screening--united States.,8,8,7,20.0,7.0,0.28560411311053985,0.31557584329861393,84.67750755707728,0,6.359862662886513E-4,0,0.6666666666666666,14,0.0642980239078306
n2019,Labor Laws And Legislation--united States.,6,6,4,14.0,7.0,0.31410800113090187,0.3469482662551945,0.0,0,4.0638062244672125E-4,0,1.0,6,0.08296780797469974
n2024,Malaysia--emigration And Immigration.,2,2,1,2.0,2.0,0.5714285714285714,0.625,0.0,34,4.534409794324881E-4,28,0.0,0,5.586402122900061E-4
n2026,United States.--immigration And Naturalization Service--management.,5,5,4,8.0,7.0,0.318246920653108,0.35425399682825187,160.67943167943133,22,4.5355045652856717E-4,0,0.6666666666666666,4,0.09081525451799373
n2038,Constitutional Law--united States.,5,5,6,12.0,7.0,0.31535623048538175,0.3507286442929982,207.78755686607934,22,6.520071462053954E-4,0,0.6,9,0.07447108612673185
n2042,United States--emigration And Immigration--case Studies.,6,6,7,28.0,8.0,0.20993953136810278,0.22304659037332025,0.0,59,6.678076027850603E-4,0,1.0,21,0.007447169116469875
n2054,Europe--emigration And Immigration--government Policy.,10,10,9,22.0,7.0,0.2611659614480489,0.27906862114782854,6844.308234897525,51,0.001077583102548302,0,0.3333333333333333,12,0.010497117149355617
n2055,"Refugees--legal Status, Laws, Etc.--europe.",3,3,1,3.0,7.0,0.2579521708846065,0.2704427585615699,0.0,51,2.1324596368483374E-4,0,0.0,0,0.003900824165936537
n2060,Arrest--united States.,3,3,4,12.0,7.0,0.3081830790568655,0.33842741416998606,0.0,0,4.027858432347072E-4,0,1.0,6,0.061098716790773715
n2063,Terrorists--united States.,2,2,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n2065,Alien Criminals--italy.,6,6,2,9.0,8.0,0.21390065460146324,0.22418884745617126,0.0,51,3.5417895757794513E-4,0,1.0,1,0.0018635942578730915
n2071,Mexicans--united States--biography.,2,2,1,2.0,8.0,0.20934614659883174,0.21899618533281628,0.0,59,1.856080080590925E-4,0,0.0,0,0.0016259202607398582
n2088,Mexican Americans--fiction.,6,6,4,13.0,8.0,0.23820754716981132,0.2643360764647877,1.0,6,4.7338752151214095E-4,0,0.6666666666666666,4,0.014731267013868884
n2090,Mexicans--arizona.,4,4,7,16.0,7.0,0.27183753364325913,0.3005893446487493,0.0,37,6.421255085398941E-4,0,1.0,21,0.052496514531851855
n2091,Border Patrols--arizona.,7,7,7,25.0,7.0,0.27183753364325913,0.3005893446487493,0.0,37,6.421255085398942E-4,0,1.0,21,0.05249651453185187
n2092,Immigrants--arizona.,5,5,7,24.0,7.0,0.27183753364325913,0.3005893446487493,0.0,37,6.421255085398942E-4,0,1.0,21,0.05249651453185187
n2093,Arizona--emigration And Immigration.,8,8,7,26.0,7.0,0.27183753364325913,0.3005893446487493,0.0,37,6.421255085398941E-4,0,1.0,21,0.05249651453185187
n2101,Border Patrols--california--los Angeles--drama.,2,2,2,4.0,8.0,0.240684575389948,0.25800972954438167,0.0,5,3.3004359622518795E-4,0,1.0,1,0.006164845484443163
n2103,Mexican American Families--social Conditions.,3,3,8,24.0,7.0,0.264586806382472,0.28474561741888393,0.0,59,7.010109843585299E-4,0,1.0,28,0.0281357540092891
n2104,Chavez Family.,3,3,8,24.0,7.0,0.264586806382472,0.28474561741888393,0.0,59,7.010109843585298E-4,0,1.0,28,0.0281357540092891
n2105,Migrant Labor--united States.,8,8,10,30.0,7.0,0.3112916783412721,0.3448780592344924,2309.8372202074484,59,8.56509888097521E-4,0,0.6888888888888889,31,0.07258003480794896
n2106,Cherán (mexico)--biography.,3,3,8,24.0,7.0,0.264586806382472,0.28474561741888393,0.0,59,7.010109843585299E-4,0,1.0,28,0.028135754009289103
n2107,Immigrants--united States--social Conditions.,20,20,30,92.0,6.0,0.3550655161393416,0.3957845784578423,14832.036809854562,59,0.002540604723052784,0,0.2413793103448276,105,0.20903934410141398
n2108,Mexican Americans--biography.,3,3,8,24.0,7.0,0.264586806382472,0.28474561741888393,0.0,59,7.010109843585298E-4,0,1.0,28,0.0281357540092891
n2110,Emigration And Immigration--drama.,3,3,1,3.0,8.0,0.24058033780857513,0.25740966953838107,0.0,5,2.213634627935228E-4,0,0.0,0,0.0039009962607659703
n2114,U.s. Immigration And Customs Enforcement--rules And Practice.,14,14,17,51.0,7.0,0.2972972972972973,0.3343577214864322,1040.1414875875303,22,0.0014306784431356739,0,0.3235294117647059,44,0.12108094138284407
n2117,Illegal Aliens--government Policy--united States--states.,5,5,2,4.0,7.0,0.29007832898172325,0.31896618233251733,0.0,0,2.5220701409793105E-4,0,1.0,1,0.049449611817364555
n2123,Audiobooks.,6,6,6,13.0,8.0,0.23928494507861298,0.2680114440015413,17.440476190476193,6,6.888367832116221E-4,0,0.6,9,0.019310099423516483
n2127,Border Crossing--fiction.,3,3,4,9.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,4.735956495009285E-4,0,1.0,6,0.014364612631011414
