node,title,subject
4766,Comprehensive immigration reform hearing before the Committee on the Judiciary United States Senate One Hundred Tenth Congress first session February 28 2007,illeg|alien|govern|polici|unit|state|foreign|worker|govern|polici|unit|state|unit|state|emigr|immigr|govern|polici
51,Comprehensive immigration reform hearing before the Committee on the Judiciary United States Senate One Hundred Thirteenth Congress first session February 13 2013,emigr|immigr|law|unit|state|illeg|alien|unit|state|children|illeg|alien|legal|status|law|unit|state|citizenship|unit|state|immigr|famili|govern|polici|unit|state|children|immigr|govern|polici|unit|state|visa|govern|polici|unit|state|unit|state|emigr|immigr|econom|aspect
2449,Comprehensive immigration reform II hearing before the Committee on the Judiciary United States Senate One Hundred Ninth Congress first session October 18 2005,foreign|worker|govern|polici|unit|state|foreign|worker|econom|aspect|unit|state|illeg|alien|govern|polici|unit|state|illeg|alien|econom|aspect|unit|state|nation|secur|unit|state|unit|state|emigr|immigr|govern|polici
3544,Comprehensive immigration reform in 2009 can we do it and how hearing before the Subcommittee on Immigration Refugees and Border Security of the Committee on the Judiciary United States Senate One Hundred Eleventh Congress first session April 30 2009,illeg|alien|govern|polici|unit|state|emigr|immigr|law|unit|state|unit|state|emigr|immigr|govern|polici
3327,Comprehensive immigration reform legislation hearing before the Committee on the Judiciary United States Senate One Hundred Thirteenth Congress first session April 19 2013,emigr|immigr|law|unit|state|illeg|alien|legal|status|law|unit|state|children|illeg|alien|legal|status|law|unit|state|citizenship|unit|state|illeg|alien|unit|state
1203,Comprehensive immigration reform the future of undocumented immigrant students hearing before the Subcommittee on Immigration Citizenship Refugees Border Security and International Law of the Committee on the Judiciary House of Representatives One Hundred Tenth Congress first session May 18 2007,illeg|alien|educ|higher|govern|polici|unit|state|student|foreign|legal|status|law|unit|state|univers|colleg|resid|requir|unit|state|tuition|govern|polici|unit|state|state
5057,Computer registry to fight illegal immigration bad news for employers and employees,illeg|alien|unit|state|data|process|emigr|immigr|data|process|unit|state|popul|databas
5237,Concealed chains labour exploitation and Chinese migrants in Europe,foreign|worker|chines|europ|chines|europ|migrat|forc|labor|europ|illeg|alien|china|illeg|alien|europ|china|emigr|immigr|europ|emigr|immigr
3869,Conference on the Education of Undocumented Students status and suggested remedies,illeg|alien|educ|texa|congress|mexican|educ|texa|congress
2790,Confesiones de un ilegal en Estados Unidos,castrillón|francisco|alonso|1959|correspond|colombian|unit|state|correspond|illeg|alien|unit|state|correspond|unit|state|emigr|immigr|colombia|emigr|immigr
5866,Confesiones de una inmigrante ilegal,illeg|alien|unit|state|fiction
387,Conflicting commitments the politics of enforcing immigrant worker rights in San Jose and Houston,foreign|worker|california|san|jose|foreign|worker|texa|houston|foreign|worker|legal|status|law|california|san|jose|foreign|worker|legal|status|law|texa|houston|employe|right|california|san|jose|employe|right|texa|houston|illeg|alien|california|san|jose|illeg|alien|texa|houston|electron|book
672,Consideraciones acerca de los trabajadores mexicanos indocumentados en los Estados Unidos mitos y realidades,foreign|worker|unit|state|illeg|alien|unit|state|mexico|emigr|immigr
935,Conspiracy,miss|person|arizona|drama|veteran|arizona|drama|illeg|alien|arizona|drama|reveng|arizona|drama|arizona|drama
1762,Constructing immigrant illegality critiques experiences and responses,illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici|immigr|enforc|unit|state|emigr|immigr|law|unit|state
2999,Construyendo un modelo de atención para mujeres migrantes víctimas de violencia sexual en México,women|immigr|violenc|mexico|women|illeg|alien|violenc|mexico|women|immigr|crime|mexico|women|illeg|alien|crime|mexico|rape|victim|servic|mexico|rape|mexico|central|america|emigr|immigr
348,Consular identification cards domestic and foreign policy implications the Mexican case and related legislation,identif|card|unit|state|identif|card|mexico|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici|mexico|emigr|immigr|govern|polici|fals|person|unit|state
441,Consular identification cards hearing before the Subcommittee on Immigration Border Security and Claims of the Committee on the Judiciary House of Representatives One Hundred Eighth Congress first session June 19 and June 26 2003,identif|card|unit|state|identif|card|mexico|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici|mexico|emigr|immigr|govern|polici|fals|person|unit|state
1684,Consultation on illegalundocumented aliens May 1 1980,unit|state|select|commiss|immigr|refuge|polici|record|correspond|emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr
157,Contesting citizenship irregular migrants and new frontiers of the political,emigr|immigr|govern|polici|citizenship|illeg|alien
1340,Continuing oversight of the Immigration Reform and Control Act of 1986 hearing before the Subcommittee on Immigration Refugees and International Law of the Committee on the Judiciary House of Representatives One Hundredth Congress first session on continuing oversight of the Immigration Reform and Control Act of 1986 phase III--implementation October 21 1987,emigr|immigr|law|unit|state|illeg|alien|unit|state|foreign|worker|legal|status|law|unit|state
3496,Continuing oversight of the Immigration Reform and Control Act of 1986 hearing before the Subcommittee on Immigration Refugees and International Law of the Committee on the Judiciary House of Representatives One Hundredth Congress first session phase III--implementation October 21 1987,emigr|immigr|law|unit|state|illeg|alien|unit|state|foreign|worker|unit|state|foreign|worker|legal|status|law|unit|state
2080,Contrabando humano en la frontera el sueño de los dólares memorias de un coyote,calderón|r|cedric|illeg|alien|california|biographi|unit|state|emigr|immigr
201,Contrabando humano en las Californias,foreign|worker|mexican|california|illeg|alien|california
5749,Contro il reato di immigrazione clandestina uninutile immorale impraticabile minaccia,illeg|alien|itali|emigr|immigr|law|itali
5097,Controlling illegal immigration what Ohio and every other state can do,illeg|alien|employ|unit|state|employe|screen|unit|state|labor|law|legisl|unit|state
1625,Controlling irregular migration in Canada reconciling security concerns with human rights protection,nation|secur|canada|human|right|canada|illeg|alien|canada
2803,Controlling irregular migration the Malaysian experience,illeg|alien|malaysia|malaysia|emigr|immigr
1652,Controlling the flow of illegal immigration at US land borders hearing before the Information Justice Transportation and Agriculture Subcommittee of the Committee on Government Operations House of Representatives One Hundred Third Congress first session December 10 1993,mexican|unit|state|illeg|alien|unit|state|unit|state|immigr|natur|servic|manag|border|patrol|manag|unit|state|emigr|immigr|govern|polici
1680,Controversial policy change in a community college exploring the institutional consequences,commun|colleg|unit|state|admiss|illeg|alien|educ|higher|unit|state
4332,Coping with the new immigration law,emigr|immigr|law|unit|state|illeg|alien|unit|state
5948,Costs of providing services to unauthorized aliens can be estimated for some programs but overall costs and benefits are unknown,illeg|alien|econom|aspect|kentucki|illeg|alien|servic|kentucki|cost|human|servic|kentucki|cost
651,Counseling clients on worksite enforcement leading lawyers on responding to government investigations and implementing effective compliance programs,illeg|alien|employ|unit|state|foreign|worker|legal|status|law|unit|state|immigr|enforc|unit|state
1954,Counterfeiting and misuse of the social security card and state and local identity documents hearing before the Subcommittee on Immigration and Claims of the Committee on the Judiciary House of Representatives One Hundred Sixth Congress first session July 22 1999,fals|person|unit|state|identif|card|forgeri|unit|state|illeg|alien|unit|state|identif
5731,Counting undocumented aliens in the decennial census,illeg|alien|unit|state|unit|state|census|1990|constitut|law|unit|state
84,Coyote,human|smuggl|mexican|american|border|region|drama|illeg|alien|mexican|american|border|region|drama|videodisc|human|smuggl|guatemala|case|studi|guatemala|emigr|immigr|case|studi|unit|state|emigr|immigr|case|studi|human|smuggl|mexican|american|border|region|illeg|alien|unit|state|unit|state|emigr|immigr|social|aspect
4827,Coyote confessions of an illegal alien smuggler,monro|ray|1937|illeg|alien|unit|state|biographi
6179,Coyote crossings the role of smugglers in illegal immigration and border enforcement,smuggl|mexican|american|border|region|illeg|alien|border|patrol|econom|aspect
5019,Coyotes a journey across borders with Americas illegal migrants,foreign|worker|mexican|unit|state|illeg|alien|unit|state
3993,Coyotes a journey through the secret world of Americas illegal aliens,foreign|worker|mexican|unit|state|illeg|alien|unit|state
4087,Coyotes en el cine fronterizo,illeg|alien|unit|state|illeg|alien|unit|state|drama
347,Crime the illegal alien the fallout from crippled immigration enforcement,alien|crimin|unit|state|illeg|alien|govern|polici|unit|state|unit|state|emigr|immigr|govern|polici|law|enforc|govern|polici|unit|state
2948,Crimes of arrival immigrants and asylum-seekers in the new Europe,illeg|alien|europ|refuge|legal|status|law|europ|asylum|right|europ|emigr|immigr|law|europ|europ|emigr|immigr|govern|polici
265,Criminal activity and violence along the southern border hearing before the Subcommittee on Investigations of the Committee on Homeland Security House of Representatives One Hundred Ninth Congress second session August 16 2006,alien|crimin|mexican|american|border|region|violenc|mexican|american|border|region|illeg|alien|mexican|american|border|region|immigr|enforc|mexican|american|border|region|drug|traffic|mexican|american|border|region
762,Criminal Alien Deportation Improvements Act of 1995 report together with additional views to accompany HR 668 including cost estimate of the Congressional Budget Office,illeg|alien|unit|state|violent|crime|unit|state|crimin|justic|administr|unit|state|deport|unit|state
4264,Criminal aliens hearing before the Subcommittee on Immigration Refugees and International Law of the Committee on the Judiciary House of Representatives One Hundred First Congress first session on HR 3333 November 1 1989,illeg|alien|unit|state|emigr|immigr|law|unit|state|crimin|provis|arrest|unit|state|deport|unit|state|unit|state|immigr|natur|servic
2917,Criminal aliens hearing before the Subcommittee on Immigration Refugees and International Law of the Committee on the Judiciary House of Representatives One Hundred First Congress first session on HR 3333 to amend the Immigration and Nationality Act to expand the arrest authority of officers and employees of the Immigration and Naturalization Service November 1 1989,illeg|alien|unit|state|emigr|immigr|law|unit|state|crimin|provis|arrest|unit|state|deport|unit|state|unit|state|immigr|natur|servic
2446,Criminal aliens hearing before the Subcommittee on International Law Immigration and Refugees of the Committee on the Judiciary House of Representatives One Hundred Third Congress second session on HR 723 HR 1067 HR 1279 HR 1459 HR 1496 HR 2041 HR 2438 HR 2730 HR 2993 HR 3302 HR 3320 Title IV HR 3860 Titles II V VI HR 3872 and H Con Res 47 February 23 1994,emigr|immigr|law|unit|state|crimin|provis|illeg|alien|unit|state|terrorist|unit|state|arrest|unit|state|deport|unit|state|unit|state|immigr|natur|servic
3190,Criminalità multietnica i mercati illegali in Italia,alien|crimin|itali|illeg|alien|itali|organ|crime|itali
4413,Crisis y migración América,latin|america|emigr|immigr|econom|aspect|poverti|latin|america|illeg|alien|unit|state
4895,Crónicas de la frontera relatos de un migrante,vela|sánchez|armando|illeg|alien|unit|state|biographi|immigr|unit|state|biographi|mexican|unit|state|biographi
